Query ID,Winner,BM25_nDCG@10,Dense_nDCG@10,Hybrid_RRF_nDCG@10,Hybrid_Rerank_nDCG@10
test_query1920,BM25,1.0,0.8521705090845474,1.0,0.9305687780632227
test_query1921,Hybrid + Rerank,0.3093521167391581,0.1884441521277154,0.3093521167391581,0.44202197604759985
test_query1922,Hybrid (RRF),0.7909506325094737,0.7183627972686238,0.866947989864271,0.8630152897016883
test_query1923,Hybrid (RRF),0.741670249010153,0.6618313225363274,0.8553475075669357,0.7917267193679839
test_query1924,Dense,0.9363792118010483,1.0,1.0,0.8630152897016883
test_query1925,Dense,0.7222954974312066,1.0,0.8701249883466593,0.8701249883466593
test_query1926,Hybrid + Rerank,0.5330752584449808,0.715550648768261,0.6871952210980248,0.9266360779006401
test_query1927,Dense,0.24309789328476902,0.45184593602045525,0.2614432242450501,0.3783033006761697
test_query1928,Hybrid (RRF),0.826813366651774,0.7573821447149967,0.841492960259019,0.7385567757549499
test_query1929,BM25,1.0,0.7799082337019199,0.9216017310213247,0.7951657524814092
test_query1930,BM25,1.0,0.9305687780632227,0.933745776545611,1.0
test_query1931,Hybrid (RRF),0.42914113378860647,0.388244052766991,0.5100691314582919,0.12987501165334076
test_query1932,BM25,1.0,0.8482378089219645,1.0,0.933745776545611
test_query1933,Dense,0.5519699720241614,0.5551469705065496,0.5372903784169164,0.4710361549625273
test_query1934,Dense,0.7065836017263629,0.9363792118010483,0.8701249883466593,0.3479118113640809
test_query1935,BM25,0.78180487222265,0.6898286563534621,0.6968404678259545,0.7538142945344393
test_query1936,BM25,0.545155778742082,0.22009176629808017,0.3746661058764784,0.28952298823485745
test_query1937,Hybrid (RRF),0.48864468918810133,0.40853591842579556,0.5884674004369673,0.5637884576902256
test_query1938,Dense,0.48571574856977245,1.0,0.7849818707050383,0.7510916729774053
test_query1939,Hybrid + Rerank,0.914856882358379,0.914856882358379,0.914856882358379,0.9266360779006401
test_query1940,Hybrid + Rerank,0.17947710508581735,0.4162845266329952,0.2781981696179509,0.42021722679557794
test_query1941,Hybrid + Rerank,0.835780413693672,0.5473983622993502,0.7314470771099789,0.8364586133797037
test_query1942,Dense,0.866947989864271,1.0,1.0,0.914856882358379
test_query1943,Dense,0.9363792118010483,1.0,0.933745776545611,0.8603818544462509
test_query1944,Hybrid (RRF),0.6968404678259545,0.5446757407423163,0.7819835854675755,0.727329844310522
test_query1945,Hybrid (RRF),0.727329844310522,0.9216017310213247,0.9305687780632227,0.7289115290270202
test_query1946,Hybrid (RRF),0.914856882358379,0.9266360779006401,1.0,0.933745776545611
test_query1947,Dense,0.4690000933206748,0.9305687780632227,0.78180487222265,0.9266360779006401
test_query1948,Hybrid (RRF),0.36288691033421744,0.5481540639795447,0.8603818544462509,0.7183424120903081
test_query1949,Hybrid + Rerank,0.521098444712307,0.5372903784169164,0.5184650094568697,0.5455017237786198
test_query1950,BM25,0.7542686714597936,0.5834330535576521,0.715550648768261,0.6785038377365556
test_query1951,BM25,1.0,0.8899541168509599,0.9305687780632227,0.914856882358379
test_query1952,Hybrid + Rerank,0.5541432109622958,0.6325414799409712,0.6235744328990731,0.6816808362189438
test_query1953,Dense,0.696162268139923,1.0,1.0,0.7670273914429264
test_query1954,Hybrid + Rerank,0.7951657524814092,0.8415908474314976,0.8611375561264454,0.9216017310213247
test_query1955,BM25,1.0,1.0,1.0,1.0
test_query1956,BM25,1.0,1.0,1.0,1.0
test_query1957,Dense,0.0,0.4710361549625273,0.34695119186869644,0.46158906992086357
test_query1958,BM25,0.7183627972686238,0.424926013816671,0.5423640154200349,0.5326208815196265
test_query1959,Hybrid + Rerank,0.5271064966405455,0.17993148201117176,0.9363792118010483,1.0
test_query1960,Hybrid (RRF),0.727329844310522,0.800693766409882,1.0,0.841492960259019
test_query1961,BM25,0.5501126236272343,0.4818809355796682,0.4170606134915054,0.32542886242602714
test_query1962,BM25,1.0,1.0,1.0,1.0
test_query1963,Hybrid + Rerank,0.1584091525685025,0.6274092458891772,0.3187939258847263,0.7183627972686238
test_query1964,Dense,0.8611375561264454,1.0,0.9363792118010483,1.0
test_query1965,BM25,1.0,0.7116179486056782,0.800693766409882,0.6300426811446146
test_query1966,BM25,1.0,1.0,1.0,1.0
test_query1967,Hybrid (RRF),0.7125523635307982,0.8643145546088337,1.0,0.7917063341896681
test_query1968,BM25,1.0,1.0,1.0,0.9363792118010483
test_query1969,Hybrid (RRF),0.84860265890399,0.7846170207230129,0.914856882358379,0.8165901947515999
test_query1970,Hybrid (RRF),0.762416491594312,0.9363792118010483,1.0,0.9216017310213247
test_query1971,Hybrid + Rerank,0.1736666713479918,0.28323251649726616,0.35687885840597894,0.42331179510529354
test_query1972,Hybrid + Rerank,0.457957694513121,0.48864468918810133,0.5333576782543337,0.7241528458281337
test_query1973,BM25,0.750637296052051,0.0,0.5384313152574521,0.1635413866202963
test_query1974,Hybrid (RRF),0.933745776545611,0.8643145546088337,1.0,1.0
test_query1975,Dense,0.841492960259019,1.0,1.0,0.933745776545611
test_query1976,BM25,1.0,0.9305687780632227,1.0,1.0
test_query1977,BM25,1.0,0.9305687780632227,1.0,1.0
test_query1978,Hybrid (RRF),0.8899541168509599,0.7967610662472993,0.933745776545611,0.9305687780632227
test_query1979,Dense,0.6780494608112012,0.9305687780632227,0.9216017310213247,0.8115558478722846
test_query1980,BM25,0.0,0.0,0.0,0.0
test_query1981,Dense,0.800693766409882,1.0,0.933745776545611,1.0
test_query1982,Hybrid + Rerank,0.7264127302306637,0.3683756341388872,0.914856882358379,1.0
test_query1983,Dense,0.5423640154200349,0.6086182388744239,0.5473983622993502,0.5107164012496701
test_query1984,Dense,0.4736695902179647,0.5617131059245698,0.47684658870035296,0.5404673768993046
test_query1985,Dense,0.40002324830925196,0.5606114592078373,0.5107164012496701,0.382414714083678
test_query1986,Dense,0.13886244387355454,0.45166722277552973,0.2051166673279436,0.34301849170611365
test_query1987,BM25,0.727329844310522,0.22009176629808017,0.5473983622993502,0.6168295842361274
test_query1988,Hybrid (RRF),0.7951657524814092,0.77523873680463,0.8389574121760602,0.6719377023185354
test_query1989,Dense,0.15457433957839825,0.23440650992329987,0.22082856303278728,0.21819512777734998
test_query1990,BM25,0.6371523797895856,0.4537425745411855,0.4690000933206748,0.42838543210841196
test_query1991,Hybrid + Rerank,0.857980942822373,0.7967610662472993,0.8512360941594274,0.914856882358379
test_query1992,BM25,1.0,0.9363792118010483,0.933745776545611,1.0
test_query1993,BM25,1.0,1.0,1.0,1.0
test_query1994,Dense,0.826813366651774,0.8899541168509599,0.841492960259019,0.7827392871477702
test_query1995,Hybrid (RRF),0.6936634693435663,0.6168295842361274,0.7885497208855957,0.7670273914429264
test_query1996,Dense,0.5933607200949346,0.857980942822373,0.7791714369672127,0.8364586133797037
test_query1997,BM25,0.47338717040861195,0.45841207143847534,0.4642913062995817,0.45166722277552973
test_query1998,BM25,1.0,0.9363792118010483,1.0,1.0
test_query1999,Dense,0.7191184989488184,0.9363792118010483,0.933745776545611,0.857980942822373
test_query2000,Dense,0.40853591842579556,0.6086182388744239,0.6082965289412681,0.6051399156371955
test_query2001,BM25,0.8205228949141826,0.6378891765242928,0.7827392871477702,0.7353797772725617
test_query2002,Hybrid (RRF),0.6300426811446146,0.7453016244178956,0.7819835854675755,0.7605591431973849
test_query2003,BM25,0.6110191504983019,0.4269620754585236,0.5053603444371989,0.5919268187287083
test_query2004,Dense,0.5271064966405455,0.727329844310522,0.6911279212606076,0.5637884576902256
test_query2005,Hybrid (RRF),0.2051166673279436,0.34948673995165525,0.4419240888751214,0.43545584062957987
test_query2006,BM25,0.7788065869851872,0.6015720654566381,0.6969383549984332,0.7702043899253147
test_query2007,Dense,0.3093521167391581,0.6410457898283652,0.5716145678915879,0.5747915663739762
test_query2008,BM25,1.0,0.8521705090845474,1.0,1.0
test_query2009,BM25,0.6051399156371955,0.1884441521277154,0.36933625363427164,0.42520843362602373
test_query2010,Dense,0.5224955967919311,0.6371523797895856,0.5423640154200349,0.5867945846769145
test_query2011,Hybrid (RRF),0.7846170207230129,0.9363792118010483,1.0,0.9266360779006401
test_query2012,Dense,0.7819835854675755,0.9305687780632227,0.9305687780632227,0.9216017310213247
test_query2013,BM25,0.42650769853316917,0.36933625363427164,0.3932783996463063,0.199306233590118
test_query2014,Hybrid (RRF),0.39375843764607193,0.6306637463657283,0.6601585067762746,0.5621931439243354
test_query2015,BM25,0.47674870152787435,0.31561692740233804,0.33480714634441017,0.3282410109263901
test_query2016,Hybrid + Rerank,0.22793826167775827,0.44793214080335986,0.388244052766991,0.4537425745411855
test_query2017,BM25,0.9052116356304493,0.4779671403625728,0.693761356516045,0.7151857987862356
test_query2018,Hybrid (RRF),0.6083169141195838,0.5199967979955745,0.7682269253321375,0.7655934900767002
test_query2019,Hybrid (RRF),0.2999050316974944,0.15176219107803537,0.4662774717636409,0.40002324830925196
test_query2020,BM25,1.0,1.0,1.0,1.0
test_query2021,Dense,0.933745776545611,1.0,1.0,1.0
test_query2022,Dense,0.6051399156371955,0.914856882358379,0.7849818707050383,0.8512360941594274
test_query2023,BM25,0.5278432933752526,0.35031272298795885,0.4553242592576836,0.44510108735750953
test_query2024,Dense,0.31488013066763093,1.0,0.727329844310522,0.933745776545611
test_query2025,Hybrid (RRF),0.8482378089219645,0.7967610662472993,0.8512360941594274,0.8236998933965709
test_query2026,BM25,0.6172839611614819,0.5548010254700116,0.5224955967919311,0.5384313152574521
test_query2027,Hybrid + Rerank,0.2114502791144043,0.38317041576387256,0.31298349214690074,0.38898084950169814
test_query2028,Hybrid + Rerank,0.835780413693672,0.78180487222265,0.866947989864271,0.933745776545611
test_query2029,Dense,0.9052116356304493,0.9266360779006401,0.8630152897016883,0.8701249883466593
test_query2030,Hybrid (RRF),0.8603818544462509,0.7877736340270854,0.914856882358379,0.7385567757549499
test_query2031,BM25,0.6036081270984908,0.33480714634441017,0.43042149375026456,0.4228506620510153
test_query2032,Hybrid (RRF),0.6505132600483449,0.5580759111248786,0.6531466953037821,0.5580759111248786
test_query2033,BM25,0.9363792118010483,0.727329844310522,0.8521705090845474,0.857980942822373
test_query2034,BM25,0.25469837558210445,0.15457433957839825,0.25469837558210445,0.25469837558210445
test_query2035,Dense,0.727329844310522,1.0,1.0,1.0
test_query2036,BM25,0.7019727018777485,0.22009176629808017,0.5867945846769145,0.6816808362189438
test_query2037,Hybrid + Rerank,0.4705561169627617,0.4228506620510153,0.46158906992086357,0.5455017237786198
test_query2038,BM25,1.0,1.0,1.0,0.9266360779006401
test_query2039,BM25,1.0,1.0,1.0,1.0
test_query2040,BM25,1.0,1.0,1.0,1.0
test_query2041,BM25,0.6274092458891772,0.4985723557253838,0.615406227586239,0.42257499837058643
test_query2042,Dense,0.857980942822373,1.0,1.0,1.0
test_query2043,Hybrid + Rerank,0.6898286563534621,0.8512360941594274,0.933745776545611,1.0
test_query2044,BM25,1.0,1.0,1.0,1.0
test_query2045,BM25,0.8415908474314976,0.32506401244400185,0.7917267193679839,0.6722390270733757
test_query2046,Dense,0.0,0.7819835854675755,0.0,0.3589542101716347
test_query2047,Hybrid (RRF),0.7849818707050383,0.8415908474314976,0.933745776545611,0.8482378089219645
test_query2048,Dense,0.13886244387355454,0.28371255449703187,0.22009176629808017,0.13886244387355454
test_query2049,BM25,0.44821456061271264,0.3125291152215463,0.31833954895937183,0.3436966913921454
test_query2050,Dense,0.2940945979596688,0.9363792118010483,0.8364586133797037,0.7467045958894682
test_query2051,Hybrid + Rerank,0.31204907722178066,0.2735872697693364,0.2684550357175426,0.5040610795300535
test_query2052,Dense,0.9216017310213247,1.0,1.0,1.0
test_query2053,Hybrid + Rerank,0.6618313225363274,0.6332971816211658,0.7167674835027339,0.7631925784528223
test_query2054,BM25,1.0,1.0,1.0,1.0
test_query2055,BM25,1.0,1.0,1.0,1.0
test_query2056,Hybrid + Rerank,0.9305687780632227,0.6083169141195838,0.933745776545611,0.9363792118010483
test_query2057,BM25,0.933745776545611,0.28371255449703187,0.6216966993238303,0.627507133061656
test_query2058,Dense,0.3589542101716347,0.5730379245414764,0.3589542101716347,0.3589542101716347
test_query2059,Hybrid + Rerank,0.7600791051976192,0.8701249883466593,0.8572048559638628,0.9305687780632227
test_query2060,BM25,1.0,0.22009176629808017,0.6136525857537393,0.7183627972686238
test_query2061,Hybrid (RRF),0.6867151830982591,0.6652907408280685,0.857980942822373,0.8389574121760602
test_query2062,BM25,1.0,1.0,1.0,1.0
test_query2063,Hybrid (RRF),0.4131279133289227,0.42520843362602373,0.5388856921828065,0.5033242827953464
test_query2064,Dense,0.7695261902392829,0.9305687780632227,0.857980942822373,0.7453016244178956
test_query2065,BM25,0.8630152897016883,0.18340980524840012,0.4936790360674166,0.7191184989488184
test_query2066,Hybrid (RRF),0.7151857987862356,0.6117952373568122,0.857980942822373,0.7534494445524138
test_query2067,Dense,0.6253338941235216,0.7799082337019199,0.7162874455029682,0.7136540102475308
test_query2068,BM25,1.0,1.0,1.0,1.0
test_query2069,BM25,0.6185197008414421,0.4936790360674166,0.5548989126424904,0.5548989126424904
test_query2070,Hybrid + Rerank,0.5900490851534655,0.7151857987862356,0.727329844310522,0.756902106715231
test_query2071,Hybrid + Rerank,0.24936270394794902,0.1681522864689108,0.2685529228900211,0.3785988060390612
test_query2072,Dense,0.0,0.866947989864271,0.36284762021041433,0.6316243658611127
test_query2073,BM25,0.3476293915547282,0.33087444618182743,0.3190952506395664,0.1478294909154526
test_query2074,Dense,0.7909506325094737,1.0,1.0,0.9305687780632227
test_query2075,Dense,0.727329844310522,0.866947989864271,0.800693766409882,0.8572048559638628
test_query2076,Hybrid + Rerank,0.5368103404171507,0.793584067764911,0.866947989864271,1.0
test_query2077,Dense,0.6122496142821665,1.0,0.8630152897016883,0.6172839611614819
test_query2078,Hybrid + Rerank,0.6489315753318465,0.7034066032439746,0.84860265890399,0.914856882358379
test_query2079,Dense,0.7877736340270854,1.0,1.0,1.0
test_query2080,Hybrid (RRF),0.5100691314582919,0.6300426811446146,0.7721596254947203,0.7314470771099789
test_query2081,Hybrid + Rerank,0.7799082337019199,0.7951657524814092,0.7799082337019199,0.8611375561264454
test_query2082,Hybrid + Rerank,0.48571574856977245,0.2489083270225946,0.5501126236272343,0.5522654773870531
test_query2083,BM25,0.40112489502598436,0.31691619230948354,0.3227266260473091,0.35266373843404347
test_query2084,Dense,0.1731866333482261,0.5270672065167423,0.4330549290057019,0.4322788421471916
test_query2085,Hybrid + Rerank,0.8553475075669357,0.7026305163854645,0.7827392871477702,0.866947989864271
test_query2086,Hybrid + Rerank,0.06625422345438903,0.39375843764607193,0.40741536676357565,0.5428183923453893
test_query2087,Hybrid (RRF),0.2489083270225946,0.6185197008414421,0.6457545768494583,0.4170606134915054
test_query2088,BM25,0.33013764944712026,0.1884441521277154,0.33013764944712026,0.32730659600126993
test_query2089,Hybrid (RRF),0.20483424751859086,0.07839826897867533,0.5548989126424904,0.40348266660099286
test_query2090,Dense,0.6901935063354876,0.8512360941594274,0.7819835854675755,0.77523873680463
test_query2091,Dense,0.7183424120903081,0.7721596254947203,0.7471589728148227,0.7471589728148227
test_query2092,BM25,1.0,0.5541432109622958,0.7720617383222417,0.6489315753318465
test_query2093,BM25,0.5363559634917963,0.33798414482679834,0.42021722679557794,0.5135081645717171
test_query2094,Hybrid + Rerank,0.4569970750177365,0.5352543167750639,0.7167674835027339,0.7564477297898766
test_query2095,Dense,0.8389574121760602,1.0,0.9363792118010483,0.9266360779006401
test_query2096,Hybrid + Rerank,0.6149518506608846,0.40853591842579556,0.6437684113853992,0.6457545768494583
test_query2097,BM25,0.6461194268314837,0.4220949603708207,0.5727555047321237,0.6461194268314837
test_query2098,Hybrid + Rerank,0.804810999209339,0.28952298823485745,0.5677211578528083,0.8643145546088337
test_query2099,Hybrid + Rerank,0.42566281055137817,0.33798414482679834,0.43808927588501717,0.44773452261294694
test_query2100,Dense,0.8572048559638628,0.9363792118010483,0.9216017310213247,0.9363792118010483
test_query2101,Dense,0.23365080824310533,0.4825387500873843,0.45184593602045525,0.2999050316974944
test_query2102,Hybrid (RRF),0.7222954974312066,0.6274092458891772,0.727329844310522,0.33480714634441017
test_query2103,Hybrid + Rerank,0.6325414799409712,0.5637884576902256,0.642186726668901,0.7909506325094737
test_query2104,Hybrid + Rerank,0.5964984284535195,0.5750739861833288,0.4673791184803734,0.7218018303820491
test_query2105,BM25,0.9363792118010483,0.6867151830982591,0.7600791051976192,0.3316936730892071
test_query2106,Dense,0.7967610662472993,0.9266360779006401,0.9216017310213247,0.5964984284535195
test_query2107,Hybrid (RRF),0.17993148201117176,0.38589303732090635,0.46081298306235335,0.34301849170611365
test_query2108,Hybrid (RRF),0.31298349214690074,0.35266373843404347,0.36602461869280256,0.2742654694553681
test_query2109,BM25,0.6777277508780454,0.627507133061656,0.6320787427864673,0.3647442587311445
test_query2110,Dense,0.6399441431116327,0.7019727018777485,0.6758704024811183,0.6145870006788592
test_query2111,Hybrid (RRF),0.9052116356304493,0.841492960259019,1.0,0.9363792118010483
test_query2112,Hybrid (RRF),0.22009176629808017,0.0,0.756902106715231,0.5116508161747901
test_query2113,Hybrid (RRF),0.3372080579682881,0.2934367834519528,0.48068140169045714,0.3398414932237254
test_query2114,Dense,0.6870165078530993,0.9266360779006401,0.8512360941594274,0.8115558478722846
test_query2115,Hybrid + Rerank,0.2863459897524692,0.5887498202463202,0.37185395737611554,0.5965377185773229
